"run","learner_id","completed","steps_visited","steps_completed"
"1","c4f326db-d645-4667-8ead-d8bde66b0fd3",0,1,0
"1","771f0c31-c963-49db-88ae-30b394007ab1",0,0,0
"1","6cd0a17a-1b3c-49fc-a153-0a1f8eb56c32",0,6,5
"1","c4c9a4fa-7321-493d-99bc-e7446f95424d",0,0,0
"1","6ea96f1c-5130-4da9-98a3-f97270d4996c",0,18,18
"1","388a81d7-b012-4b0a-a911-ada23b996f10",1,60,56
"1","0f231877-9b51-4c17-aae2-026d16f1d095",0,0,0
"1","57a58311-cb2c-49e1-9f39-aa54eb4e9bde",1,60,60
"1","5beb49b5-750c-4050-a60d-5bb5bc5b3887",0,0,0
"1","e5ad8909-015a-48b7-91b6-a66604ebbe29",0,1,0
"1","62e26347-e361-4f90-8e9c-24c2d0f8d057",0,2,0
"1","11cd1baa-442d-40ad-a672-5a2c35d3f913",0,0,0
"1","7487e431-bb6e-4a01-af73-f5cfd0204692",0,2,0
"1","2b626fc0-6d35-44e6-bb61-6141a49f5824",0,1,0
"1","3e79a6b8-abbc-498d-94bc-6f2ed2823686",0,3,2
"1","de3030d9-6e62-493f-9aa1-d707a3b50db1",0,0,0
"1","e790d67d-d0fe-4e70-962d-996ea8307400",0,0,0
"1","7b791515-ef8e-4ae9-ad57-deab3136cd81",0,0,0
"1","fa527f5a-cfa9-4bac-a1d9-5d1f256bacd8",0,1,0
"1","a08e8627-a469-4ee1-924f-97daba2abf39",0,3,2
"1","1099943f-6f2d-4f44-94ed-8c94ffec6c4a",0,0,0
"1","50bde294-f777-424f-b57f-6b02e6da0a4e",0,13,12
"1","f5193c21-5185-45ed-83fa-f6c4ca47172f",0,0,0
"1","0a5d5b44-ee88-4f39-8f60-45367165576a",0,0,0
"1","11a72269-fe04-45af-93e6-e355c527989b",0,2,0
"1","995027c6-94d4-4577-aeec-2e4f24095348",0,57,57
"1","585ee324-92f1-4509-8530-fe8a635408f4",1,60,60
"1","4020d76d-19a7-4b5b-90d9-3aebbd1c4c77",0,6,1
"1","ba49993f-3282-4695-a7e9-d57b78728139",0,2,0
"1","81be6af3-a1ee-439e-8d52-9d7d47cdaa5e",0,0,0
"1","5cd2628c-44a4-46cd-8038-77082f5dedab",0,26,25
"1","26064b68-b5cf-4c76-95b5-b43c0be91239",0,16,5
"1","0ad8aa15-0179-47d6-9a75-c81b0d8fd5ec",0,0,0
"1","c1075cd9-0717-47c4-8575-80f19b64d458",0,33,30
"1","65330fdf-f787-40f3-b49c-79fabe0d838b",0,22,19
"1","1f9612c6-3123-431e-a7dd-cbaeb2577f52",0,0,0
"1","26b9cc7a-ba7c-4a43-b78c-8d0b1c73574f",0,6,4
"1","98b70960-4623-4458-85eb-09e64f21bbad",0,0,0
"1","dd6ad2e6-e161-4549-b466-00953a91309c",0,16,14
"1","2e476e1a-d156-4900-ac7f-a50955e8edfd",0,1,0
"1","13b32a58-757e-4969-8b75-66b04994bafa",1,60,60
"1","26f98838-f8f9-4f6d-b3d9-9c9b75dae60a",0,24,22
"1","b75e0a17-b6cf-447d-a29b-222c1c137c6e",0,2,0
"1","ad64ac37-106d-4706-a07c-0725d5cf952a",0,28,20
"1","22456a05-66ca-4ca3-b9ec-6bd12c8e01ff",0,53,51
"1","68d75755-dae9-4cb2-a977-d042d5be2468",0,22,22
"1","9733031f-a31e-4530-9475-2c624bbed53c",0,0,0
"1","3ed560d9-4dbf-446f-82d5-08abadf1456a",0,2,1
"1","17c23319-2544-4008-9870-ebb6027e910b",0,5,1
"1","fb06a8d2-550f-47ce-9517-862690799121",0,0,0
"1","746538ee-7847-4571-872b-902e2e3cceed",1,3,3
"1","ce4bb278-faf5-4217-a390-3c1c296f80a8",0,11,9
"1","328bcf96-3016-4481-b39b-d74246cf067b",0,5,5
"1","2416d803-077e-4d97-9323-238da48d108b",0,12,3
"1","9bf512d9-c670-46b4-be1b-91ce83b28bcc",0,23,22
"1","07b68181-e65a-44f1-a8f5-d2a78a9447ed",1,12,12
"1","a0f6fddc-7589-4dcc-8dbc-91b2bc58949e",1,59,58
"1","6bc636bc-7196-49df-b035-87067a63c235",0,3,1
"1","d70a3821-a20d-4876-b210-8d7c0a1a58da",0,0,0
"1","1da26b6b-447c-496c-b570-555d788f9829",0,0,0
"1","4bf2126c-aec6-4fed-91e3-36a457b855bf",1,60,60
"1","68699da9-5ce5-4c41-b0b2-57abd18cb51a",1,60,60
"1","487f3928-526f-4415-8968-c8ddf48f84c4",0,6,2
"1","99f00394-b2a1-4982-9f5e-eeaf9852f945",0,42,39
"1","426935a4-68db-490e-8045-566d4334fee2",0,1,0
"1","9ef743cf-199c-4267-b73e-66aae758100a",0,2,0
"1","4f97529f-7528-4c63-8f73-22515f53be19",0,0,0
"1","e286f5d0-ea54-468c-b3ff-0518d058a064",1,60,60
"1","92bac3ad-ac65-465b-95aa-0cc5e4ce78a1",0,0,0
"1","047a1131-e761-4bc7-a4a6-9378342bacdb",0,3,1
"1","c312707d-2808-473a-a1bd-729993aa218b",0,1,0
"1","58e8b621-61ea-4bc0-9b6c-f7b560f7c438",0,1,0
"1","3ac12108-216f-4680-bf11-5218a87ea8be",0,0,0
"1","dda87754-11de-4e2c-90e5-0e83ce2bbb39",0,1,0
"1","46e7da8d-1b13-40fc-8b76-ccfb5664378d",0,2,0
"1","7e630c1f-6f58-4e7c-8b7c-e65fbb99a44c",1,60,60
"1","6fbb36bb-ac7c-4dbf-852b-627cbab78e1a",0,0,0
"1","16261128-0dbe-4e1b-984f-5c7900b66415",0,0,0
"1","dda636a9-d80a-4a27-8fb2-0762be6abb7d",0,0,0
"1","0932c879-d049-4047-ab8c-506648bd7ba5",1,60,60
"1","ce57f2a4-f054-4b54-80f6-7d32afbe8ac0",0,1,0
"1","74eed228-76d1-481f-8cf3-1c7537c73f48",1,60,60
"1","0d7d8539-a780-4f13-9d6b-d1c7ad447990",0,0,0
"1","bf7984ee-0418-44f0-9a47-16ed8c03cd94",0,2,0
"1","338d70d9-f96c-496d-b14d-16bc715a4efd",0,0,0
"1","8761cdcb-b184-425f-844b-6b9d2dbd832c",0,1,0
"1","3df6d8aa-3901-4ec6-b24c-453c746d9b61",0,0,0
"1","1037f18c-618c-407f-aad3-de5db41e3d75",0,1,0
"1","efc9475e-dd4e-4f6c-97a9-703c15fe1df7",0,16,13
"1","6fb52a70-fcb0-4ef2-9a2a-c8e36d5a24c8",0,0,0
"1","4ee40d44-310f-4db3-b279-ee88f1afb7be",1,60,59
"1","4c7cb3eb-bfda-486c-a5d4-13e95d7bd819",0,0,0
"1","d59348ff-5f23-4c22-bebe-fd25cba31608",0,5,2
"1","724ec5cf-6402-45ac-8f16-26b79dad6e70",0,2,2
"1","df4eff21-5d4b-4696-91f9-a8f3275e850f",0,1,0
"1","37149a91-5230-4033-8f9d-36274663f35f",0,40,39
"1","1ec61560-7ac6-4e0c-8ae5-9b405aac8172",0,1,1
"1","e40f3e6b-89ba-41f8-8588-7212dd00afde",0,29,23
"1","8e8c7f25-a4d6-4ffa-87ad-fa594ce36bfc",0,0,0
"1","5ae48445-99d5-49e8-9e65-2f8b80de27f4",0,5,4
"1","421a6395-4c8c-4542-b506-b8bd8ef4e387",0,0,0
"1","74e6bbdf-daf3-456b-a97a-83a4caefe53c",0,0,0
"1","45846f46-984c-44fd-918e-73f008b2de29",0,3,2
"1","3319944d-4be7-4d6e-ab06-ff5214b5a6c2",0,3,1
"1","57cbfebc-051d-4ecb-883d-090ca73d1f65",0,1,0
"1","da81875c-4982-478b-9da0-9637eb8025d8",0,0,0
"1","28013be7-3c0a-4cc4-a135-d05ca37827c5",0,1,0
"1","ceb57599-b882-4f18-8e2b-38d3182f3bdd",0,1,0
"1","9260ab87-f555-4583-a78a-4ccebe2b03d7",0,1,0
"1","9279fd8d-6fe9-4bc2-9d99-bdb168e9804f",0,0,0
"1","e6234775-fa19-47e9-b4c1-bb41f42e8a52",0,0,0
"1","88378e8f-22f9-4f3b-af4e-7975f9fb1425",0,19,19
"1","1b363b34-3265-493c-ac3c-49fde1ef3115",0,13,12
"1","a08cd999-bf15-41c3-830a-c99c6dac5d77",0,0,0
"1","0b107028-d7e2-4d3f-a3c6-d17b69297a72",0,2,0
"1","7f11a84b-cf06-4808-8f21-60962605c567",0,0,0
"1","a552c7df-7751-4851-b84c-8f8a9e21b516",0,6,4
"1","ef5a9090-2c14-49fc-896e-3d189957e92c",0,2,1
"1","2d1f842d-5ec4-4209-a61f-f8c0823214bb",0,2,1
"1","41cb17a9-4c75-42b1-8cbf-e240c5fcb2fb",0,7,5
"1","2e1fdbb4-ed25-4c19-89f5-556dfaea42a8",0,1,0
"1","bf91d370-7bfa-44d0-9355-e6ffc5a4feb8",0,1,0
"1","6346187e-6716-4380-83a6-616a4684fee9",0,0,0
"1","1a06b95d-6c63-4887-8562-93561ec32b2c",0,2,0
"1","3c69af3f-7033-4268-b7c7-a96d3307ee13",0,1,0
"1","10672f8c-c0f4-414d-96f4-bb626f8ac1d5",0,13,0
"1","dde5264a-99d2-41e0-aa95-eb2b2fb01455",0,1,0
"1","13c08d97-4ae2-4c87-a2e3-27a4bf886ec0",0,3,0
"1","06ad000f-258d-4fe9-9acd-05e76b6d5824",0,0,0
"1","94c564cd-8b4c-4efa-8d81-416c680d87b7",0,0,0
"1","ef1926e6-6209-4e55-975f-8f9469b4d062",0,1,0
"1","f7e45b50-37d6-4f4d-a071-a11329e026d9",0,0,0
"1","17ed0f97-c7ac-47b4-835a-9a72b52c60b8",0,5,4
"1","cc3fa8dc-2b80-4d13-8618-a99b8102a9e6",0,0,0
"1","7817bcf6-886d-44da-a266-0a7a5e19d68a",0,2,1
"1","8bc3a606-a1df-477e-becb-d544c466fc81",0,0,0
"1","2cbb233f-f285-4bab-b19f-aa4f0eeb0ab7",0,5,0
"1","efdc3407-fda9-4160-a547-9625fdf1069b",0,11,8
"1","03be3376-c33b-4b15-8d31-81fa486f4a3f",0,2,1
"1","96ca4665-39ac-45cf-83ad-7d4ae31c4b40",0,0,0
"1","f91e4980-6012-48e5-b4bf-6f3cb9432ac6",0,1,0
"1","e1fd2273-2c7e-46f1-b5e2-c5f1f1154aa9",0,2,0
"1","aebc438c-694e-491d-997c-ff1151c03297",0,0,0
"1","710eb595-3742-4ec8-a292-343061250a5f",0,0,0
"1","36e28e7e-5435-4c94-9044-dc25b5eb19bc",0,0,0
"1","b5007c4b-1aec-4838-ae19-dda9a5f261f0",0,0,0
"1","24cf8396-b44c-45df-9bf9-491f39bc9b89",0,0,0
"1","ad81e208-872f-436f-9df7-303c6d710aa5",0,1,0
"1","e9f3ad49-8d15-40c6-bdf1-3f28c2738f20",0,3,0
"1","5ef35617-6123-4b37-9afe-db1a1123363d",0,1,0
"1","9a5fbf3a-a2ab-4026-bd2a-4fa649f14b86",0,0,0
"1","d8165759-71d9-4a12-99e3-97194b6cc931",1,0,0
"1","9a93e5e5-457f-4422-8fc8-47906a41c2ef",1,36,34
"1","bb6d8599-8f8d-433e-9e3d-2c1625ccc18b",0,16,1
"1","207b8c3e-0cfc-47f4-b163-40ac26f4ac99",0,0,0
"1","1f1858b7-e2ce-4a25-a6dd-73250ba5dbb5",0,0,0
"1","b6e5a443-f96a-4b53-888c-93d02c26b1f7",0,0,0
"1","7d7d89c0-1e94-4dc2-bb45-a432edfea41c",0,0,0
"1","531b6fa1-7995-4993-94f9-68cc02ca412f",0,18,17
"1","8a549f5c-478b-4294-971c-9e8237ff4a24",0,1,0
"1","8904aa6c-2ca3-44f3-86bd-45ccf6339f1f",0,2,1
"1","53329560-3801-46e2-bf1c-4626be3ad872",0,2,0
"1","95d201bd-c700-4525-8569-1b8998fd4e67",1,60,60
"1","f2fc3559-be89-49eb-97f1-13ba479cca7d",0,18,18
"1","bc773219-8fd8-45bb-982b-dcad5d177165",1,60,60
"1","54a52eee-2195-4bfc-9b47-0185af7a4df5",0,1,0
"1","d73f2196-0626-4822-ac8a-c5a084de9ceb",1,40,40
"1","e57e6aa8-003d-452c-9958-12d52bccb386",0,3,1
"1","ac6fd06b-81d7-49f1-913f-f6f4fec04721",0,18,18
"1","fdb1ead6-d2a6-4cbf-a051-523816b29383",0,18,18
"1","b8e94d6e-38c8-497d-be51-4454441cddb3",0,3,0
"1","8a968ac5-95e3-4cf5-8dc5-e2f5beae84e6",0,1,0
"1","ab2af258-4f06-481c-97d4-eafbc17ac0d0",0,1,0
"1","9bd188cc-67e2-4113-b7a0-08fe3ead6316",0,16,0
"1","9fe3715c-cb42-44ac-8eae-3c5117546732",0,0,0
"1","aceb9c3e-e93f-48c6-8a2d-23f82bfaeef3",0,0,0
"1","0f41d2b8-04a0-493f-b849-3c9ad9dcdfd6",1,60,60
"1","58a39a4d-0871-49b4-b27d-9ff47cb3329c",0,1,0
"1","cda8bb97-9272-4071-b5a8-f47a0ccc0717",0,0,0
"1","ff3f4205-a9c3-4255-a31c-dce7d1c0342b",0,2,0
"1","73f877da-99be-4e97-b1e5-4c800da6bea9",0,1,0
"1","5ef265c4-6e01-4362-a16b-57e1a8226bfe",0,1,0
"1","bfbaac0f-a4f9-47fc-9063-629af12da6e6",0,1,0
"1","390da64a-b551-4220-90be-b69445ba44c2",1,60,56
"1","fab1e0d7-5251-4486-9f9e-71cc9882d7ea",0,3,1
"1","99a9bfb0-0e0c-420a-a70a-e2b20ae4a083",0,6,6
"1","f3efa306-b902-4ebd-b1ea-37fd400ef421",0,40,39
"1","b2825a89-3588-41e6-9971-a5997ea8f8fc",0,1,0
"1","a4307c13-e17d-4308-8e02-6d81d19cd81f",0,5,3
"1","0c407f1a-d8c7-4431-a0e3-b69897912fdb",0,2,1
"1","943aa6e3-e6d7-4040-b7bd-b6c4a9a48532",0,4,1
"1","8a8d4fec-e570-49b5-a8c5-1a2c08db0584",0,0,0
"1","bc3ab24c-df02-4bae-9d7a-9298c8d09cf0",0,2,0
"1","dda4df3b-da24-4ee6-b81a-cd9624e501f0",0,1,0
"1","11017e42-66a6-4524-812b-7ca0216bb78e",1,60,60
"1","073f2f87-1799-4c66-ac6f-ea93920ad40b",0,1,0
"1","adbbfb13-46e8-45d5-bf8e-96fa959fafee",1,60,60
"1","752d344a-f5d9-4747-bbf1-29022104d9a0",1,60,60
"1","91a93d84-a80d-4249-9137-a18c4245ac6e",0,3,3
"1","2c8fb40c-ef36-4997-b01f-5f6ee9750e30",0,1,0
"1","74738aea-c66b-43f6-956d-7df7adc50489",0,46,2
"1","d4492a3a-0d96-4449-8daa-edb40e39400c",0,26,23
"1","8d75d8a7-c4b1-4309-8164-89183dcdb673",0,7,6
"1","d561abf7-5907-4946-9908-e0c585130a52",0,1,0
"1","97138b6f-8f13-4532-a0f5-7b1b7cf629a6",0,13,12
"1","0f695d19-1ae7-41d3-980f-964ed43fceda",1,60,60
"1","750620cb-e1fb-457a-9f01-63133ecdc1f3",0,2,1
"1","97a51a7e-9ac6-46a5-85ae-f2ee596a4ebe",0,1,0
"1","18004ba5-5086-477c-8255-a77310c8fc97",1,60,59
"1","0a76c3d3-1fc6-4fdf-b3d6-225bf4a77f19",0,0,0
"1","cfe37fb6-5b0b-44a4-bf59-a90b54f3ca4e",0,0,0
"1","e6826ae7-91df-419b-ba77-d0ba0726b9b6",0,1,0
"1","1d6b885c-5d8e-4cf8-94b1-f1e2c1d92541",0,0,0
"1","ca39da66-969f-4a10-8365-0bee0f500f98",0,36,27
"1","c9cc162f-e1f9-4c23-8509-7f7938cd70cf",1,60,60
"1","ed6db91b-bb0f-4c61-8559-0edfd35a63e1",0,19,18
"1","d3164e09-beb8-4d14-a0ec-dcf6ddd8f3bd",0,2,1
"1","424e442a-dbde-43ea-8f08-04d29f89fd25",0,4,1
"1","43e51c7d-f1a1-4c2a-b491-5a3f6910195d",0,4,3
"1","0ac03e21-bbab-478f-b6ef-5d4047de74dc",0,1,0
"1","938812d6-1339-4add-8631-449e547a01fc",0,26,24
"1","42fcb731-68a4-4710-a41d-0ff0f2ac5964",0,0,0
"1","f4b44f37-3de7-43d2-aab6-68d4eb7ce28d",0,2,1
"1","c686fec5-bc5d-4dcc-ba07-1a551c6c4958",0,6,4
"1","dd7ed81e-7923-4ba3-be79-7cbb9fbd1dbb",0,0,0
"1","058235d1-24f3-45da-bc3a-ef04da023307",0,0,0
"1","8a37577d-b8f3-4dfe-b584-96f236dd3ed1",0,1,0
"1","81462785-0eb1-4c14-b356-67bfb56ece2e",0,5,3
"1","daedca43-1385-4d7a-8054-9bb875453639",1,41,39
"1","899cbd12-cd2a-4460-a7af-11d5e8ea33d3",0,30,27
"1","d1d383d3-cd8b-4a49-b88c-592b0c6c09ba",0,2,1
"1","d9810c5a-5e10-4315-86eb-80cf11257eab",0,1,0
"1","896f09dd-65c8-47e6-8960-63e0a3b0ca2b",0,2,0
"1","7bcef019-45b3-448e-8347-81c8fa76d850",0,2,2
"1","d6f43ce4-1fbc-440e-b795-d8eb06a96d0d",0,6,4
"1","de0e3186-3594-42af-89a4-e2517d965dad",0,1,0
"1","8405f90e-4ff8-4d55-a590-7b8a61ed99cf",0,1,0
"1","84430bd2-7ed2-4288-aac1-a4d66f553895",0,5,0
"1","7012afb0-0dde-4007-87aa-53a2907db4c4",0,0,0
"1","266d43ee-4f9a-4846-b26d-69b97a8a7fdc",0,2,1
"1","33ca7521-ab6c-47e2-acd5-ec3f94512ecc",0,3,0
"1","d70f83d7-d75c-49a2-a9d7-2a2bd113c19d",0,1,0
"1","83ac558a-03e5-4216-9a20-8f3861e3203d",0,0,0
"1","cdc5a514-fe8f-4066-8f4c-4007acf40108",0,5,4
"1","f4a348b9-ebe0-4a9a-a08f-a45edf82f0b4",0,4,0
"1","a17d3774-8c52-4e70-9ae2-bd23566068c7",0,11,10
"1","eb5352be-656a-4049-b172-c70eea137e95",0,5,3
"1","e8e45cdb-1266-44ca-90aa-dbb7c86d373b",0,0,0
"1","5a589cf3-980a-4aba-b899-96379f4ccab0",0,0,0
"1","58d801bb-02a2-4d52-b8bb-30741ad0f1d0",0,3,0
"1","f62ba1ca-f9d3-4205-92e0-cda7dba2ce63",0,0,0
"1","67878599-ea01-44f9-a9ab-c0604a425667",1,60,60
"1","518f3359-b4d4-4339-8640-355800aafb0b",1,60,60
"1","41030785-8aba-4071-9de5-098be5d9b4c0",0,3,1
"1","c7f54286-a629-4fef-8bcb-596179ea386e",0,1,0
"1","f967a46e-9ba0-4e77-b2ea-c622c56ba150",0,1,0
"1","444680b4-ff97-4850-8755-e55c83c32f0c",0,3,0
"1","0d0b5f12-cf74-4b96-b597-7e8045a00166",0,2,0
"1","e15845f9-1775-4900-9eb7-ad3f2b71da68",0,0,0
"1","94f11289-7154-4461-8124-05962e2c6a48",0,1,0
"1","3de27e13-1607-4501-a477-cb5eebbfc3f4",1,60,60
"1","805e5d1c-42d3-42de-9284-b63c210c7383",0,8,6
"1","501ea7e2-d50d-4df6-a1d5-0b4975f33352",0,5,4
"1","a5e3148f-a113-4d18-bc19-e9743012ed42",0,1,0
"1","b9f58517-4046-4c30-b520-3b1967aa09f4",0,0,0
"1","e6c382f0-89c7-4b27-9894-837cc991c17b",0,2,0
"1","7a0a9ed7-6a4a-4674-a143-4b1afda50d39",0,0,0
"1","00dff89d-48a4-494e-99f6-1fa45c79611e",0,0,0
"1","f5102f45-1e8b-4bd9-bf20-fd0f067e1017",0,0,0
"1","a18e19ed-44c7-43c8-b681-fbc9b64c529a",0,1,0
"1","b0dcc0e4-9325-4e8a-a5ce-27afdbfe11c5",0,2,0
"1","eca2ca54-da57-425f-9fd9-b6c3bf77b4bd",0,1,0
"1","5e4289ab-1380-477c-83d8-9be42e8bbb3c",0,2,0
"1","f086bcf6-0813-4c9e-9455-32fa4928a70e",0,1,0
"1","42db9f7c-587b-44e2-a820-728785c92523",1,60,60
"1","82e65f00-9f00-4c18-a024-d81cc10ef0ea",0,1,0
"1","0b1085df-aaa4-4ad0-95e9-e306bd594778",0,14,13
"1","629e7b88-3e14-4bcb-aac8-4c2f2f4a02d5",0,0,0
"1","6a785b0f-5231-444b-b899-dd1b986fef8a",0,2,0
"1","ff31de43-afe7-4c20-bd45-d5479109ee8f",0,0,0
"1","1f895a91-1588-4a70-b3ac-2a2adb8426dd",0,2,0
"1","34f0a59d-c563-4ee1-b501-ecf9fee98a4d",0,6,3
"1","fd2c14ef-7a9d-4ea2-9915-558e9b10846a",0,0,0
"1","2c4f4657-1eb8-4a76-945c-d69d7864afb2",0,0,0
"1","e191fce5-2bf9-45ef-9941-de9ad325bcb8",0,1,0
"1","dda6bc80-98df-4610-aab7-dcec016cf850",0,2,0
"1","60bd2284-2d63-40f7-86b1-35523bb52d2f",0,1,0
"1","74af10dd-8228-4c9e-ae5b-5c9f529f957e",0,18,18
"1","da5ede1d-2d10-4fb0-85ea-f60b6a283401",0,2,0
"1","cdfe6998-be5b-4ca4-b560-99d82f39f14b",0,0,0
"1","7e21f9b6-42f4-4d95-9848-a6b4175fc29b",0,1,0
"1","4daec1a0-13ac-453a-bc25-2c3656159117",0,1,0
"1","5b56462c-13ec-4a35-9669-d2319e2cb986",0,0,0
"1","6d2ee944-3eb7-4bc0-b25c-238316f18090",1,60,60
"1","2f7761d7-2a55-4e68-829b-76321e4142c5",0,2,0
"1","215b6ca3-8c7b-4467-bc1b-0644931e233b",0,2,0
"1","c6e16bea-951f-4e89-8921-753e19e040ac",0,1,0
"1","812183c0-8a22-4247-ab36-6f2e5f64f323",0,0,0
"1","b2ae71b0-5fef-4fd0-aa98-2caa2cd11d05",0,0,0
"1","395b1bc4-6f29-4518-9389-44aa08bd2208",0,0,0
"1","a0b86ce6-5c39-46bb-bbbf-2f94702a3397",0,10,0
"1","1b122a4a-889b-4996-9e91-9a8ed1c7ef6c",0,1,0
"1","1dcf4305-db92-4ac4-906a-7010a2921d80",0,1,0
"1","09c97ee2-6baf-4f4a-a139-56857ac7cdc8",0,1,0
"1","120bef99-bf86-4903-9e70-cf454de9c421",0,4,1
"1","e1313812-069a-4d24-881b-640f2dfa823d",0,1,0
"1","5ab09180-4915-4c4c-bbbf-59fefef84f1d",0,3,0
"1","9543d7c2-0bfe-40c0-aa9c-b70538272928",0,3,0
"1","66fb49b8-b1cd-41a0-899b-18e8588a13e3",0,0,0
"1","9ae398e1-51f5-4b7e-af19-78a5629f21bb",0,1,1
"1","03afcc75-f629-47c6-a946-7bc883ce4181",0,0,0
"1","ecdefa89-5b62-4092-8aca-c994f696f5c8",0,0,0
"1","a0eeeac9-4731-40cb-8363-dc1a88de6257",0,3,1
"1","45fb5831-b4ba-48ae-894b-c30eadb99c50",0,26,24
"1","77bc26e5-71ab-419f-98eb-9a809a5c4916",0,3,0
"1","c4c5d73e-7ea2-4276-b345-454c89fa84ff",0,19,18
"1","19319941-39ef-44b0-a5d1-f22a0e95affe",0,1,0
"1","15ae5236-a83f-45a6-874f-1a3ec23d35c1",0,3,0
"1","6b7096d6-fb5d-491f-ac59-bf12aeb4e917",0,1,0
"1","3d01fc37-8144-4556-a510-fcc416672534",0,1,0
"1","f0c58325-0348-479f-8691-cafe787390c8",0,40,38
"1","0b5a2d0b-fd4a-4f13-96b4-e9610e2ba7d4",0,1,0
"1","17abdbf1-610e-4b0e-a36b-873b714bda7c",0,0,0
"1","8e1b266c-9780-4dc5-b257-4df369b89a7b",1,60,60
"1","ffc4808a-dd56-4e45-b828-1b515f8c1e74",0,1,0
"1","e7099d38-a686-4a93-b24f-84d8c878e375",0,0,0
"1","92064260-6ef0-45a0-90a3-dbe3611a22a3",0,44,38
"1","b08f9c39-570e-4523-9b11-f8cda0fb270e",0,0,0
"1","2b9fae10-b153-48e1-a699-1f1c81f7e85e",0,0,0
"1","01bf5f3d-03bd-4897-901f-6e81616cc5e9",0,3,0
"1","cae90ecd-1fe9-424f-9acd-b1aaef251de0",0,1,0
"1","2acbdf16-3e44-4164-b612-871c5eb2f996",0,0,0
"1","c8e41116-5d15-406c-ac9e-9cc9c8f35e5c",0,4,3
"1","4c0bda20-55dc-468c-b0c0-eaadddbddc0d",1,47,47
"1","7ef302d4-8981-4fe1-a758-69a6be19ffda",0,0,0
"1","d70e4450-5bd3-4b1d-97d1-3aeb682b2d69",1,25,25
"1","3edc40e2-97a6-4395-b202-7e6bd4d1a8a7",0,2,0
"1","54185e09-2ec3-47c4-90e1-81092bb06b9e",0,0,0
"1","d30b1009-8ce4-4ce1-a4f1-1993324c02e9",0,4,0
"1","e4cf880b-24bb-4aa1-b45f-609b55d235ed",0,56,55
"1","c0107fec-3513-43af-a500-61ab716d8b33",0,3,3
"1","417f3cbb-d327-407b-b250-75bee69261d5",0,1,0
"1","69011880-f1fb-4105-b79e-e8b12ef33e88",0,0,0
"1","ac9cccab-c65d-4850-a196-71b39c57bc0a",0,0,0
"1","62420bcc-39b9-480d-a1e0-93048a67704c",0,4,1
"1","4641f40b-8092-486a-8121-0cf378c6abac",0,0,0
"1","7ed98d41-3d68-4e07-b389-d9a8bd9d3b23",0,1,1
"1","6d106f3d-1fbb-43a5-89e7-1d2f457f5b2e",0,2,0
"1","f0cd2465-dc37-4b6c-8a4b-8dad09250f16",0,2,0
"1","2a2d49ad-79c6-4943-9eca-1d100564da7b",0,2,0
"1","27eac68b-d885-4f7b-ae86-c2e4ab5fde19",0,0,0
"1","da66b94e-ce14-462b-bf8f-9912e2a6e8f1",0,0,0
"1","a138afc6-0ae2-4474-9053-fae22ebef220",0,2,0
"1","eefaf5c2-a3b7-48de-a51d-b4795c594681",0,1,0
"1","09c4096c-1f21-48c4-a556-47bfd02d69a3",0,3,2
"1","7586f220-5751-4a21-b47b-ce10038e38f5",1,58,54
"1","e67b62a4-c4ac-4807-9724-b04acb47d55d",0,4,2
"1","a6a3fab8-b1d9-4ea8-b8df-8cc1c2570311",0,0,0
"1","dc06cee3-b544-4dcb-a31d-7ebb52cbc1df",0,6,3
"1","7b25f571-4b70-4821-a9ea-4d8a74897d56",0,0,0
"1","b5f4ea17-e591-4b02-a7a8-effe8bece357",0,0,0
"1","3eaf10ea-fd0b-4734-9f13-b6adf4db11e9",0,5,0
"1","ae512b4c-e521-4063-b4c2-578cfd5f3340",0,0,0
"1","ebf7ebfb-cda3-4e92-adb4-11d9c1ffbcaa",0,1,0
"1","d863afb2-cd34-492e-988a-821f9e17fd0c",0,1,0
"1","67d0ca13-9aa5-4a56-a322-0e4d4f4ddc70",0,15,10
"1","2c327286-53b3-4c96-99c8-8143bcbd662f",0,4,2
"1","c45fd45c-dd5a-4f72-a3ef-ebbec7f5f886",0,1,0
"1","46ae0320-7e67-4a7b-98ea-572c26d2d4d4",0,1,0
"1","8e5f0fe0-ae14-49c9-9d83-e23e09d327d4",0,0,0
"1","01e86a31-84b0-499b-b13a-0fccec8f56c5",0,1,0
"1","35efaaa8-e2cc-4d17-b570-3a544b8f21c5",1,60,60
"1","c51e10c4-68fe-45f4-81ab-4d0f00551a7d",0,0,0
"1","dfb73dfc-a5af-4c18-8172-866bff0725ba",0,12,7
"1","f3ef420a-85c3-42d1-ab39-f233a6dda3ba",1,60,60
"1","14349108-d6dc-4a06-b512-7dd02458e36a",0,0,0
"1","62a42b3e-fe8c-4097-9da5-f83a0bcf4fe0",0,1,0
"1","ab2a15cb-73ab-4c63-967b-5149ff5d993d",0,2,2
"1","1a5f7622-06cd-433c-9859-67ae90a48cc6",0,1,0
"1","a8b56baf-ec32-4a7e-b7e5-94522e425983",0,0,0
"1","fa620c6b-c2de-4da3-ad10-47dde1032212",0,0,0
"1","c3879baa-e6ae-47b3-a859-888f79dcf75c",0,1,1
"1","e8a2ece8-962d-446f-a179-85f3f46d8b92",0,0,0
"1","86447cb6-64a4-41de-a0f6-67b5a689c30f",0,16,13
"1","f59ba645-261a-488e-9032-7642cae5c284",0,18,8
